,price,total_surface,covered_surface,rooms,bathrooms,garages,bedrooms,toilettes,antiquity,zone
3164,179000,650,150,3,2,0,3,0,18,Córdoba
3165,550000,419,188,4,2,0,3,1,0,GBANorte
3166,870000,600,331,4,3,0,3,1,7,VicenteLópez
3167,195000,200,135,3,2,1,3,0,0,Córdoba
3168,550000,420,250,4,2,0,3,1,40,CapitalFederal
3169,1300000,2000,250,6,3,0,4,0,30,ManuelAlberti
3170,540000,350,330,7,5,0,5,0,5,EstebanEcheverría
3171,180000,860,200,4,2,1,3,1,12,Pilar
3172,265000,370,126,2,2,0,3,1,8,LaPlata
3173,148000,70,65,2,2,1,0,1,0,Berazategui
3174,130000,90,80,3,0,1,2,0,15,Morón
3175,315000,710,160,0,3,0,3,0,1,GeneralPacheco
3176,375000,1250,361,5,2,0,3,0,4,GeneralRodríguez
3177,198000,900,146,4,2,0,3,0,11,MardelPlata
3178,790000,1812,654,8,4,0,4,0,33,Tigre
3179,420000,300,300,0,4,0,4,1,0,Rosario
3180,75000,100,75,3,0,1,2,0,30,LomasdeZamora
3181,750000,370,300,5,3,1,4,1,31,SanIsidro
3182,1400000,1050,372,0,4,0,3,0,1,Nordelta
3183,436000,547,166,4,4,1,3,0,5,Tigre
3184,275000,1400,220,6,2,1,3,0,15,Ituzaingó
3185,350000,1500,280,4,2,0,3,1,25,Pilar
3186,280000,413,313,7,5,1,6,0,40,MardelPlata
3187,280000,1000,180,5,2,0,4,0,2,MardelPlata
3188,230000,420,260,7,3,0,4,1,25,Escobar
3189,175000,196,107,4,0,1,2,0,1,Tigre
3190,395000,396,250,6,4,0,3,0,0,SanIsidro
3191,2175000,600,560,6,6,0,4,1,10,Tigre
3192,309000,155,120,4,2,1,3,1,7,VicenteLópez
3193,235000,819,152,4,3,0,3,1,0,Escobar
3194,280000,172,110,5,0,1,2,1,40,VicenteLópez
3195,290000,1500,200,6,2,0,3,1,15,Pilar
3196,195000,300,124,5,3,0,3,1,5,RincóndeMilberg
3197,290000,600,270,4,2,0,3,1,28,Morón
3198,750000,1000,408,5,4,0,4,0,17,Córdoba
3199,370000,300,220,0,4,0,4,0,4,Escobar
3200,415000,203,203,5,2,1,3,1,30,SanIsidro
3201,730000,280,280,6,4,0,5,1,10,Berazategui
3202,685000,600,200,6,4,1,3,1,1,Nordelta
3203,238000,813,160,4,3,0,3,1,0,Escobar
3204,300000,1250,230,4,3,1,3,1,10,Pilar
3205,680000,722,350,0,5,1,3,0,30,SanIsidro
3206,480000,660,530,10,4,0,3,0,31,Córdoba
3207,369000,219,219,5,2,1,4,1,8,VicenteLópez
3208,369000,281,210,4,0,1,3,0,40,SanIsidro
3209,1780000,1133,600,8,3,0,6,0,18,CapitalFederal
3210,120000,453,123,8,0,0,3,0,21,Córdoba
3211,99000,94,90,0,2,0,3,0,15,BuenosAiresCostaAtlántica
3212,240000,420,160,4,2,0,3,1,25,Escobar
3213,480000,1050,200,4,4,1,3,0,20,Pilar
3214,249000,1107,220,4,2,1,3,1,2,Pilar
3215,82000,191,140,4,0,1,2,0,20,Córdoba
3216,250000,177,137,3,2,0,2,1,15,EstebanEcheverría
3217,90000,300,80,3,2,1,2,1,0,Tigre
3218,390000,365,365,0,3,0,4,0,7,Pilar
3219,1150000,716,434,5,8,0,5,1,0,Nordelta
3220,850000,637,350,9,3,0,5,1,40,SanIsidro
3221,580000,305,236,7,4,1,4,0,49,VicenteLópez
3222,349000,800,239,0,2,0,3,0,10,Pilar
3223,540000,850,382,8,3,0,5,1,0,ElCantón
3224,210000,400,220,3,2,1,3,0,9,Córdoba
3225,498000,833,350,0,4,0,4,0,45,SanIsidro
3226,460000,1220,330,5,3,0,3,0,12,Ituzaingó
3227,150000,300,150,3,2,1,3,0,40,Córdoba
3228,1200000,2258,600,4,5,0,4,0,15,Córdoba
3229,400000,1536,230,4,4,1,3,0,30,Ituzaingó
3230,215000,200,200,5,2,0,4,1,15,EstebanEcheverría
3231,390000,2300,250,0,4,0,4,0,10,Escobar
3232,1200000,420,420,6,4,0,5,1,8,EstebanEcheverría
3233,490000,1700,285,6,3,1,4,1,0,Pilar
3234,215000,800,140,5,2,1,3,1,0,Zelaya
3235,800000,2000,280,6,2,1,4,1,0,Escobar
3236,250000,154,141,4,2,1,3,0,45,CapitalFederal
3237,255000,450,190,6,2,1,4,0,15,Merlo
3238,249000,851,150,4,3,0,3,1,0,Escobar
3239,240000,1032,156,0,2,1,3,0,14,Rosario
3240,298000,1000,302,0,4,0,4,0,1,Escobar
3241,447000,260,210,5,2,1,3,1,15,VicenteLópez
3242,1150000,986,325,7,3,0,4,1,0,Nordelta
3243,350000,1130,309,3,3,1,3,0,0,Córdoba
3244,189000,220,110,4,0,1,3,0,45,LaMatanza
3245,1650000,878,380,5,4,0,4,0,0,Nordelta
3246,1400000,1200,400,0,5,1,4,0,7,Nordelta
3247,130000,90,85,3,0,1,2,1,0,GBANorte
3248,195000,200,120,4,0,0,0,0,40,Quilmes
3249,438000,500,320,6,2,0,4,0,28,GeneralSanMartín
3250,397000,800,290,5,3,0,4,1,12,GBANorte
3251,280000,180,180,0,2,0,3,0,6,Pilar
3252,230000,150,150,6,3,0,0,1,10,Luján
3253,285000,320,210,8,2,1,4,0,15,LaPlata
3254,120000,230,90,3,0,0,2,0,35,TresdeFebrero
3255,438000,900,290,4,3,1,3,1,5,Villanueva
3256,380000,1000,280,7,3,0,5,1,0,ElCantón
3257,435000,266,266,4,2,0,3,0,30,VicenteLópez
3258,490000,220,200,5,3,1,4,0,13,Nordelta
3259,390000,300,300,5,3,0,4,1,15,EstebanEcheverría
3260,580000,938,240,5,4,0,4,1,0,Puertos
3261,220000,860,243,4,2,1,3,1,0,Escobar
3262,420000,500,176,6,3,0,3,1,0,Nordelta
3263,245000,228,150,4,2,1,3,1,5,Ezeiza
3264,540000,500,250,5,3,0,3,1,0,Tigre
3265,290000,390,150,5,2,0,3,1,0,SanMiguel
3266,130000,200,100,4,0,1,3,1,10,Ituzaingó
3267,339000,200,180,4,3,0,3,0,5,Escobar
3268,349000,583,330,5,0,0,0,0,45,CapitalFederal
3269,699000,678,270,5,3,0,4,1,30,LaMatanza
3270,349900,209,193,4,4,0,3,0,0,Puertos
3271,185000,180,180,3,3,1,3,0,0,Córdoba
3272,158000,129,129,3,0,0,2,1,40,SanIsidro
3273,175000,160,140,5,2,0,3,0,0,SantaFe
3274,370000,1000,244,5,0,0,3,1,15,Morón
3275,80000,100,90,5,2,0,3,0,20,Rosario
3276,150000,180,115,3,2,1,3,0,0,Córdoba
3277,340000,615,198,5,2,1,3,1,0,Escobar
3278,400000,1000,320,4,3,1,4,0,4,VillaAllende
3279,270000,930,155,4,3,0,3,1,5,Escobar
3280,420000,500,300,12,4,0,3,1,19,SanIsidro
3281,330000,820,170,4,2,1,3,1,9,Pilar
3282,275000,887,154,4,2,0,3,1,0,Escobar
3283,570000,265,240,5,3,1,3,1,2,Tigre
3284,209000,800,160,4,2,0,3,1,0,ElCantón
3285,215000,500,177,5,2,0,3,1,20,Escobar
3286,380000,420,420,7,2,0,6,1,20,EstebanEcheverría
3287,235000,478,106,3,0,0,2,1,20,Ituzaingó
3288,198000,450,148,0,3,0,4,0,1,Pilar
3289,155000,300,120,4,0,1,3,1,0,Ituzaingó
3290,385000,225,225,4,3,0,3,1,8,LaPlata
3291,185000,611,155,5,3,0,3,0,25,Pilar
3292,845000,387,367,0,4,0,4,0,14,Tigre
3293,530000,754,240,3,2,0,3,1,0,Tigre
3294,230000,190,190,4,2,0,3,1,10,Pilar
3295,420000,311,180,5,2,1,0,0,9,VicenteLópez
3296,780000,1800,382,5,4,0,4,0,8,Pilar
3297,98000,160,60,3,0,0,2,0,8,Ezeiza
3298,467000,272,220,0,0,0,0,0,0,Villanueva
3299,220000,257,153,4,2,1,3,1,24,LaMatanza
3300,239000,1140,250,5,4,1,4,1,30,Pilar
3301,350000,970,220,4,3,0,3,0,0,Ezeiza
3302,380000,1597,246,5,3,1,4,1,10,Pilar
3303,240000,278,130,4,0,1,3,0,20,BuenosAiresCostaAtlántica
3304,307000,250,250,4,3,0,3,1,7,Maschwitz
3305,235000,270,150,4,2,0,3,1,17,Hurlingham
3306,235000,154,110,5,0,1,3,0,40,VicenteLópez
3307,240000,530,300,6,2,0,3,1,30,Morón
3308,380000,743,229,4,0,1,3,0,0,Escobar
3309,300000,300,300,4,2,0,3,0,12,Córdoba
3310,118000,100,100,3,2,1,2,1,0,LaPlata
3311,198000,323,180,6,0,0,3,1,31,AlmiranteBrown
3312,490000,1500,280,3,4,0,3,0,8,Córdoba
3313,500000,420,420,6,5,0,5,1,8,Ezeiza
3314,255000,2000,182,3,3,0,0,0,4,Luján
3315,65000,140,72,3,2,0,2,0,40,CiudaddeMendoza
3316,175000,140,110,4,0,1,3,1,8,LaMatanza
3317,440000,900,270,8,4,0,4,1,8,Moreno
3318,225000,245,181,5,3,0,4,0,20,SanMiguel
3319,120000,175,84,3,2,0,2,1,0,CityBell
3320,2500000,580,530,7,5,0,4,1,5,Tigre
3321,225000,146,144,3,2,0,2,0,40,SanIsidro
3322,420000,250,180,4,2,0,3,0,12,CapitalFederal
3323,220000,550,250,5,3,0,3,0,15,Córdoba
3324,560000,800,270,6,3,0,4,1,12,Nordelta
3325,250000,207,207,8,3,1,6,0,30,Avellaneda
3326,240000,742,154,4,3,0,3,1,0,Escobar
3327,349000,230,230,0,3,0,3,0,12,Pilar
3328,200000,192,140,6,2,0,5,0,40,SanIsidro
3329,350000,450,200,4,2,0,3,0,1,Berazategui
3330,315000,600,240,7,3,0,5,1,0,Escobar
3331,100000,121,121,9,2,0,3,0,35,Rosario
3332,280000,200,191,7,3,0,6,1,0,EstebanEcheverría
3333,235000,500,120,3,2,0,2,0,10,Ituzaingó
3334,650000,605,268,0,3,0,5,1,6,SanFernando
3335,515000,294,241,0,4,0,5,0,0,RincóndeMilberg
3336,395000,765,133,3,2,1,2,0,15,ElTalardePacheco
3337,150000,181,127,5,3,1,3,0,0,Córdoba
3338,80000,100,90,3,2,1,2,0,46,Córdoba
3339,314900,188,154,4,4,1,3,0,0,Escobar
3340,248000,800,155,4,2,1,3,1,0,Escobar
3341,238000,800,155,4,3,1,3,1,0,Escobar
3342,110000,460,80,3,0,1,2,0,40,AlmiranteBrown
3343,870000,295,235,0,4,0,3,0,0,Nordelta
3344,240000,950,126,4,2,1,3,1,0,Pilar
3345,239000,400,150,5,3,1,3,0,0,LaCañadadePilar
3346,210000,200,180,0,3,0,3,0,15,Pilar
3347,500000,320,258,0,4,0,4,0,16,Pilar
3348,620000,1139,267,0,4,0,5,0,15,Benavidez
3349,210000,200,200,7,4,0,5,0,0,Escobar
3350,340000,615,198,5,3,0,4,1,0,Escobar
3351,189000,372,289,10,3,0,4,1,23,Rosario
3352,395000,240,240,4,3,0,3,0,2,PuntadelEste
3353,560000,1532,278,6,3,0,4,0,7,Campana
3354,125000,221,135,4,2,1,2,0,20,Rosario
3355,139000,450,120,4,2,0,3,1,10,Pilar
3356,260000,115,115,4,0,1,3,1,15,CapitalFederal
3357,225000,484,230,3,2,0,3,0,8,BuenosAires(fueradeGBA)
3358,550000,1051,374,7,4,0,4,1,13,Pilar
3359,1500000,2200,490,8,3,0,4,1,25,ManuelAlberti
3360,297000,200,150,4,0,1,3,1,28,SanIsidro
3361,295000,900,170,5,2,0,3,1,0,Escobar
3362,530000,250,250,5,3,1,4,0,0,CapitalFederal
3363,640000,480,450,5,4,1,4,0,6,CapitalFederal
3364,420000,308,238,5,0,1,4,0,12,CapitalFederal
3365,540000,1500,260,0,4,0,4,0,3,Moreno
3366,330000,300,140,4,3,0,3,0,2,Ituzaingó
3367,349000,240,190,6,3,0,5,0,8,CapitalFederal
3368,250000,206,100,4,2,0,2,0,7,VicenteLópez
3369,180000,226,150,0,3,0,5,0,2,PilardelEste
3370,190000,190,150,5,2,0,5,0,45,CapitalFederal
3371,248000,268,175,3,0,0,2,0,0,LomasdeZamora
3372,395000,999,230,5,3,0,4,1,0,Puertos
3373,260000,1040,202,5,2,0,2,1,5,Pilar
3374,1050000,1097,370,8,3,0,4,1,1,RincóndeMilberg
3375,285000,700,200,4,4,0,3,0,1,Pilar
3376,490000,1440,500,8,3,0,7,1,0,Tigre
3377,179000,636,136,4,2,1,3,1,0,PilardelEste
3378,320000,230,165,5,3,1,3,1,9,SanIsidro
3379,1300000,342,342,0,4,0,4,0,0,Nordelta
3380,1300000,492,342,0,4,0,4,0,0,Tigre
3381,200000,300,124,5,2,0,3,1,4,RincóndeMilberg
3382,870000,1184,249,5,3,0,3,1,13,Nordelta
3383,350000,1726,280,0,0,0,2,1,0,VillaAllende
3384,498000,310,240,5,2,0,4,0,12,CapitalFederal
3385,960000,1500,650,0,6,0,4,0,14,Moreno
3386,92000,458,98,4,0,1,3,0,40,MalvinasArgentinas
3387,300000,312,250,5,3,0,4,0,35,VicenteLópez
3388,950000,2340,400,0,4,0,4,0,0,Ituzaingó
3389,129000,355,130,4,2,1,3,0,15,Pilar
3390,2000000,2079,730,0,6,0,4,0,30,SanIsidro
3391,560000,290,230,0,3,0,3,0,13,Tigre
3392,235000,177,117,4,2,0,3,0,0,VicenteLópez
3393,900000,445,445,0,5,1,5,0,15,Benavidez
3394,339000,805,166,0,4,0,3,0,5,Tigre
3395,390000,500,270,5,3,0,3,1,10,Ituzaingó
3396,549000,300,300,0,2,0,3,0,35,MalvinasArgentinas
3397,910000,564,300,7,6,0,5,1,25,CapitalFederal
3398,155000,476,140,4,2,1,2,0,2,Córdoba
3399,430000,225,225,5,3,0,4,0,20,GeneralSanMartín
3400,398000,1680,400,5,3,0,4,1,12,Pilar
3401,590000,300,300,7,3,0,4,0,23,GBANorte
3402,440000,237,237,6,3,1,0,1,8,Berazategui
3403,950000,1028,400,5,4,0,4,1,0,RincóndeMilberg
3404,298000,180,150,0,3,0,3,0,6,Villanueva
3405,2500000,923,641,6,3,0,4,1,30,CapitalFederal
3406,630000,1165,283,0,3,0,4,0,15,Tigre
3407,200000,253,199,7,3,1,6,0,40,GeneralSanMartín
3408,455000,225,200,5,4,1,4,1,0,Nordelta
3409,220000,380,360,5,2,0,4,0,40,GeneralSanMartín
3410,230000,550,200,5,3,0,3,0,15,SantaFe
3411,490000,200,200,0,2,1,3,0,0,SanIsidro
3412,110000,1700,152,4,0,0,2,0,2,Córdoba
3413,325000,1000,210,4,3,1,3,1,7,Villanueva
3414,1370000,1050,430,5,3,1,4,0,6,SanIsidro
3415,720000,533,303,5,5,0,4,1,35,CapitalFederal
3416,750000,600,430,6,3,0,4,0,25,CapitalFederal
3417,400000,290,170,5,3,1,3,0,30,LomasdeZamora
3418,115000,350,120,4,0,0,2,1,10,Córdoba
3419,300000,2400,85,3,0,0,2,0,5,SantaFe
3420,385000,399,300,4,2,0,3,0,0,GBAOeste
3421,398500,150,143,4,0,0,3,1,35,CapitalFederal
3422,180000,110,90,3,2,1,2,0,4,Nordelta
3423,510000,1090,237,5,3,0,3,1,0,GeneralRodríguez
3424,85000,250,90,5,0,1,2,0,4,Córdoba
3425,260000,230,163,10,3,0,4,0,40,Rosario
3426,319000,350,215,4,2,0,3,0,15,Morón
3427,1250000,1837,572,8,5,0,5,0,40,SanIsidro
3428,330000,534,144,3,0,0,2,0,20,LaMatanza
3429,450000,870,320,4,4,1,3,1,12,MalvinasArgentinas
3430,350000,151,151,4,2,0,3,0,40,VicenteLópez
3431,295000,970,260,4,4,0,3,1,0,HarasSantaMaría
3432,298000,525,288,4,4,1,3,1,18,Pilar
3433,950000,761,481,7,4,1,4,1,8,SanIsidro
3434,670000,347,347,0,0,0,3,0,10,MalvinasArgentinas
3435,120000,600,215,3,0,1,2,0,12,VillaAllende
3436,80000,500,55,0,0,1,0,0,4,SantaFe
3437,540000,1611,302,3,3,1,3,0,16,EstanciasdelPilar
3438,510000,1522,354,5,4,1,4,1,18,Pilar
3439,270000,450,179,5,2,0,4,1,5,MardelPlata
3440,265000,536,191,4,2,1,3,1,0,Puertos
3441,249000,1300,248,7,3,0,3,1,30,Campana
3442,260000,850,200,5,2,0,3,1,0,Escobar
3443,235000,641,188,4,3,1,3,1,0,PilardelEste
3444,159000,498,140,4,3,0,3,1,0,Pilar
3445,260000,430,350,10,2,1,6,0,15,Rosario
3446,350000,217,200,5,3,1,4,0,4,CapitalFederal
3447,420000,227,150,5,2,1,4,1,45,VicenteLópez
3448,440000,230,230,9,3,0,3,1,19,Pilar
3449,350000,667,226,7,3,0,3,0,11,Córdoba
3450,123000,240,146,6,3,1,3,0,18,Rosario
3451,110000,250,159,4,0,0,3,0,20,Córdoba
3452,350000,1028,242,5,3,1,4,1,1,Pilar
3453,100000,480,80,0,2,0,2,0,0,Córdoba
3454,450000,1922,430,4,4,1,4,0,16,VillaAllende
3455,225000,200,170,5,2,0,3,1,0,PilardelEste
3456,290000,666,190,6,2,0,4,1,8,Pilar
3457,680000,412,229,5,3,0,2,1,9,VicenteLópez
3458,260000,115,115,4,0,1,3,1,15,CapitalFederal
3459,250000,2000,150,3,2,0,2,0,10,Córdoba
3460,425000,300,300,5,4,0,4,0,5,Córdoba
3461,350000,834,335,10,3,0,3,1,10,Córdoba
3462,540000,554,554,5,4,0,4,0,30,GeneralSanMartín
3463,248000,205,110,4,0,0,2,0,25,VicenteLópez
3464,85000,209,200,3,2,0,2,0,30,Morón
3465,315000,240,210,0,3,0,3,0,18,Pilar
3466,570000,270,200,0,3,0,3,0,1,Villanueva
3467,450000,800,270,7,3,0,4,0,0,SantaFe
3468,250000,172,172,4,0,1,3,1,20,SanCarlosdeBariloche
3469,770000,1266,390,8,4,0,4,0,10,SantaFe
3470,205000,372,180,6,2,0,2,0,35,LaPlata
3471,350000,590,212,10,3,0,3,1,40,Rosario
3472,1250000,1123,394,5,4,0,4,0,1,Pilar
3473,355000,245,155,4,2,0,2,0,48,VicenteLópez
3474,259000,793,180,4,3,0,3,1,0,Escobar
3475,325000,900,160,5,3,0,3,0,7,Villanueva
3476,365000,894,180,4,3,1,3,1,16,Escobar
3477,420000,258,258,6,3,1,4,1,7,Pilar
3478,479000,1160,275,0,4,0,3,0,1,Tigre
3479,1600000,550,516,5,5,1,4,0,0,Nordelta
3480,295000,421,239,5,3,0,4,0,40,VicenteLópez
3481,450000,430,240,5,4,1,4,0,40,CapitalFederal
3482,490000,260,230,6,3,0,3,1,18,GBANorte
3483,350000,1063,185,4,0,1,2,1,12,Villanueva
3484,575000,410,410,6,4,1,5,0,20,Morón
3485,105000,130,100,3,0,1,2,0,25,Quilmes
3486,115000,250,130,9,3,0,3,0,1,VillaAllende
3487,190000,110,110,5,0,1,2,1,25,AlmiranteBrown
3488,160000,252,150,6,2,1,3,0,20,SantaFe
3489,380000,206,206,4,0,0,3,1,40,SanIsidro
3490,270000,110,104,4,0,1,3,1,0,VicenteLópez
3491,820000,1040,448,4,5,0,4,1,1,Villanueva
3492,245000,730,135,4,2,0,3,0,0,Ezeiza
3493,270000,110,104,4,0,1,3,1,0,VicenteLópez
3494,250000,750,230,4,4,0,3,0,2,Campana
3495,339000,805,166,0,4,0,3,0,5,Tigre
3496,360000,1000,300,5,3,1,4,1,35,LaPlata
3497,255000,396,180,5,2,1,3,0,0,LaPlata
3498,375000,433,300,5,3,0,4,0,1,VicenteLópez
3499,380000,500,300,7,4,0,6,0,45,CapitalFederal
3500,1500000,1400,486,0,4,0,4,0,25,VicenteLópez
3501,385000,698,180,4,3,0,3,1,0,Pilar
3502,179000,400,200,4,2,0,3,0,5,LaCalera
3503,470000,564,250,4,2,0,3,0,10,Ituzaingó
3504,360000,180,180,6,3,1,4,0,30,CapitalFederal
3505,158000,700,130,3,2,0,3,1,6,Córdoba
3506,625000,450,320,6,4,0,4,1,15,VicenteLópez
3507,330000,1000,1000,5,3,1,4,0,15,Escobar
3508,290000,892,180,4,3,0,3,1,0,Escobar
3509,90000,700,170,4,2,1,3,0,40,Moreno
3510,295000,240,240,4,0,0,3,1,35,CapitalFederal
3511,135000,1112,141,6,0,0,3,0,12,SantaFe
3512,300000,151,151,6,3,0,3,0,19,BuenosAiresCostaAtlántica
3513,135000,350,170,10,2,0,2,0,10,Córdoba
3514,1100000,756,312,5,4,1,4,1,20,SanIsidro
3515,290000,260,260,0,3,0,4,0,15,Ituzaingó
3516,650000,600,530,6,4,1,5,0,0,Córdoba
3517,455000,500,200,5,3,0,4,1,0,Nordelta
3518,620000,146,146,0,3,0,0,0,29,Benavidez
3519,210000,200,170,0,3,1,3,0,12,Pilar
3520,349500,250,185,6,2,1,3,0,5,Villanueva
3521,160000,234,84,3,0,1,2,0,40,GeneralSanMartín
3522,300000,1370,300,5,3,1,4,0,40,Ituzaingó
3523,360000,800,180,4,3,0,3,0,10,Funes
3524,560000,568,323,6,4,0,3,1,5,AlmiranteBrown
3525,320000,700,220,4,2,1,3,0,0,Rosario
3526,340000,780,145,4,2,1,3,1,12,MalvinasArgentinas
3527,600000,800,400,5,4,1,4,0,6,Berazategui
3528,545000,310,250,0,5,0,4,0,10,Escobar
3529,362000,631,279,5,3,0,2,0,9,Guaymallén
3530,85000,101,101,4,2,1,3,0,40,LaPlata
3531,450000,290,180,5,2,0,4,1,32,SanIsidro
3532,355000,260,260,6,5,0,5,0,0,MardelPlata
3533,299000,300,200,4,2,1,3,0,40,VicenteLópez
3534,395000,220,220,0,3,0,3,0,3,Villanueva
3535,420000,966,246,0,4,0,3,0,1,Villanueva
3536,67000,60,60,3,0,1,2,0,4,Rosario
3537,420000,936,267,6,3,0,4,1,10,Pilar
3538,245000,262,188,8,3,0,6,1,20,LaMatanza
3539,290000,200,200,6,4,0,4,1,20,Luján
3540,330000,954,210,5,2,1,3,1,0,Escobar
3541,440000,800,200,5,2,0,3,1,10,Pilar
3542,260000,227,183,0,0,1,5,0,10,Córdoba
3543,105000,135,135,3,0,0,2,0,25,SanIsidro
3544,270000,120,103,3,0,1,2,1,35,SanIsidro
3545,230000,1900,110,5,2,0,3,1,15,BuenosAires(fueradeGBA)
3546,85000,219,101,0,2,0,0,0,40,Moreno
3547,500000,2000,450,5,4,0,4,1,0,Pilar
3548,350000,228,197,6,3,1,5,1,30,VicenteLópez
3549,445000,780,240,5,2,0,3,1,0,Pilar
3550,465000,258,210,0,3,1,4,0,0,Nordelta
3551,320000,869,320,4,4,1,4,0,6,Córdoba
3552,360000,110,110,4,0,0,3,1,30,BuenosAiresCostaAtlántica
3553,359000,863,168,0,4,0,3,0,1,Tigre
3554,650000,397,283,6,4,0,3,1,10,VicenteLópez
3555,215000,300,155,4,2,1,3,1,6,EstanciasdelPilar
3556,490000,340,230,4,4,1,3,0,9,SanIsidro
3557,235000,96,63,3,0,1,2,0,38,SanIsidro
3558,349000,1200,260,5,4,1,4,1,1,EstanciasdelPilar
3559,75000,141,64,3,0,1,2,0,1,BuenosAiresCostaAtlántica
3560,260000,450,120,4,3,1,3,1,0,Ituzaingó
3561,480000,272,260,4,4,0,3,0,25,CapitalFederal
3562,170000,320,129,0,0,1,2,0,40,TresdeFebrero
3563,176000,700,175,4,2,0,3,0,25,Campana
3564,690000,664,430,0,4,0,4,1,25,SanIsidro
3565,350000,719,192,3,2,1,3,1,10,Villanueva
3566,690000,990,220,6,4,0,3,0,10,Pilar
3567,60000,76,70,4,0,1,2,0,0,Córdoba
3568,205000,850,165,0,4,0,3,0,1,Escobar
3569,250000,350,200,5,4,1,4,0,15,Tigre
3570,350000,292,235,7,4,0,5,0,42,SanCarlosdeBariloche
3571,920000,1791,362,8,5,0,3,1,10,Villanueva
3572,125000,120,120,3,0,0,2,1,25,Ituzaingó
3573,100000,56,56,3,0,1,2,0,17,SanCarlosdeBariloche
3574,218000,800,163,4,2,0,2,0,0,VillaAllende
3575,250000,1558,272,5,4,0,4,1,40,Escobar
3576,115000,300,80,4,3,1,3,0,40,Tigre
3577,340000,615,198,5,3,0,4,1,0,Escobar
3578,275000,600,140,5,3,0,3,0,10,Escobar
3579,870000,1639,423,0,3,0,4,1,0,Pilar
3580,340000,780,145,4,2,1,3,1,12,MalvinasArgentinas
3581,235000,700,170,4,2,0,3,1,0,EstebanEcheverría
3582,900000,450,450,0,0,1,3,0,9,Pilar
3583,380000,898,196,4,3,0,3,1,0,Villanueva
3584,90000,350,120,4,2,1,3,0,10,Merlo
3585,495000,250,171,6,2,1,5,0,30,CapitalFederal
3586,175000,68,68,3,0,0,2,0,35,VicenteLópez
3587,390000,300,200,0,4,0,3,0,6,SanIsidro
3588,270000,173,140,3,0,1,2,1,40,VicenteLópez
3589,400000,1400,165,4,2,0,3,0,40,LaPlata
3590,420000,505,205,4,2,0,3,1,0,Nordelta
3591,480000,500,211,4,2,0,3,1,10,Nordelta
3592,510000,465,185,4,2,0,3,1,0,Nordelta
3593,310000,323,163,4,2,1,3,0,25,VicenteLópez
3594,790000,800,303,5,5,0,3,1,2,Nordelta
3595,295000,215,215,6,3,0,3,1,0,PilardelEste
3596,430000,900,280,4,3,0,3,1,0,ElCantón
3597,250000,254,200,8,2,1,3,0,25,LaPlata
3598,300000,900,100,4,2,1,3,0,10,SantaFe
3599,265000,178,178,5,3,0,3,0,40,LomasdeZamora
3600,260000,157,78,3,0,1,2,1,5,AlmiranteBrown
3601,232000,792,190,4,3,0,3,0,22,Tigre
3602,210000,184,184,5,0,0,3,0,40,AlmiranteBrown
3603,145000,130,100,4,0,1,3,0,30,SanIsidro
3604,510000,254,254,6,3,1,4,1,25,SanIsidro
3605,430000,606,247,0,2,0,3,1,11,Córdoba
3606,218000,204,108,3,2,1,2,0,20,SanIsidro
3607,325000,288,228,5,2,0,3,1,35,CapitalFederal
3608,370000,210,170,0,4,0,3,0,1,Nordelta
3609,1050000,495,385,0,5,0,4,0,1,Nordelta
3610,240000,412,190,5,3,1,3,0,15,LaPlata
3611,135000,115,85,3,0,1,2,0,0,Ituzaingó
3612,120000,206,75,3,0,1,2,0,42,SanIsidro
3613,4000000,1020,700,6,4,1,4,1,3,SanIsidro
3614,500000,2400,270,3,4,0,2,0,20,SanMiguel
3615,900000,800,300,6,2,0,4,1,13,Tigre
3616,298000,212,179,4,0,0,3,0,0,Escobar
3617,570000,574,297,5,3,0,3,1,25,AlmiranteBrown
3618,249990,256,180,5,2,1,4,0,30,LomasdeZamora
3619,1400000,487,422,0,7,0,5,0,0,Tigre
3620,970000,416,316,0,4,1,4,0,0,Nordelta
3621,970000,416,316,0,4,1,4,0,0,Nordelta
3622,850000,280,280,0,3,0,3,0,0,Tigre
3623,950000,520,380,0,4,0,5,0,0,Tigre
3624,850000,320,280,0,3,0,3,0,0,Tigre
3625,1300000,1800,390,6,3,1,3,1,10,Escobar
3626,130000,200,200,4,4,0,3,0,10,Rosario
3627,260000,315,194,6,3,0,4,0,40,GeneralSanMartín
3628,510000,230,200,0,3,1,3,0,13,Nordelta
3629,570000,400,400,5,2,0,3,0,30,SanIsidro
3630,400000,300,280,4,3,1,3,1,0,EstebanEcheverría
3631,270000,800,200,5,2,1,3,1,3,Pilar
3632,295000,604,215,4,3,0,0,1,15,Escobar
3633,1100000,330,330,0,4,0,3,0,15,Nordelta
3634,390000,360,212,5,3,1,4,0,49,SanIsidro
3635,370000,1600,230,4,3,1,3,0,30,Pilar
3636,105000,1000,54,3,2,1,2,0,0,EntreRíos
3637,400000,400,200,4,2,0,3,1,30,CapitalFederal
3638,470000,324,260,0,3,1,4,0,25,SanIsidro
3639,1111111,1030,420,5,4,0,4,1,6,Nordelta
3640,550000,2000,550,5,6,1,4,1,20,Pilar
3641,290000,264,239,5,3,0,4,0,0,Escobar
3642,120000,70,70,3,2,1,2,0,7,BuenosAiresCostaAtlántica
3643,295000,449,159,4,0,1,2,0,40,SanIsidro
3644,450000,400,250,0,3,0,4,1,4,Córdoba
